ID;__type;EMPSTAT;INDGEN;SEX;AGE;EMPSTATD;parentId;parent__type;HHTYPE;count_parent_children;count_children
PERNUM_7603;PERNUM;"0";"0";"1";"0";"0";SERIAL_34304;SERIAL;"3";4;0
PERNUM_7604;PERNUM;"1";"30";"2";"27";"110";SERIAL_33067;SERIAL;"6";4;0
PERNUM_793;PERNUM;"3";"0";"2";"22";"330";SERIAL_790;SERIAL;"3";3;0
PERNUM_7605;PERNUM;"1";"10";"2";"42";"110";SERIAL_32127;SERIAL;"10";5;0
PERNUM_7606;PERNUM;"0";"0";"2";"11";"0";SERIAL_37054;SERIAL;"10";4;0
PERNUM_1929;PERNUM;"9";"0";"1";"24";"999";SERIAL_1925;SERIAL;"6";5;0
PERNUM_1926;PERNUM;"1";"50";"2";"54";"110";SERIAL_1924;SERIAL;"2";2;0
PERNUM_7609;PERNUM;"0";"0";"1";"8";"0";SERIAL_33007;SERIAL;"6";4;0
PERNUM_839;PERNUM;"1";"10";"2";"48";"110";SERIAL_838;SERIAL;"6";4;0
PERNUM_980;PERNUM;"3";"0";"1";"59";"390";SERIAL_978;SERIAL;"10";3;0
PERNUM_1788;PERNUM;"3";"0";"2";"77";"390";SERIAL_1786;SERIAL;"4";2;0
PERNUM_7610;PERNUM;"1";"10";"2";"42";"110";SERIAL_36405;SERIAL;"3";3;0
PERNUM_7611;PERNUM;"1";"10";"1";"36";"110";SERIAL_32492;SERIAL;"10";4;0
PERNUM_7612;PERNUM;"3";"0";"2";"58";"310";SERIAL_38409;SERIAL;"10";2;0
PERNUM_7613;PERNUM;"3";"0";"2";"76";"320";SERIAL_30430;SERIAL;"6";5;0
PERNUM_1681;PERNUM;"3";"0";"2";"68";"390";SERIAL_1680;SERIAL;"6";4;0
PERNUM_7614;PERNUM;"0";"0";"1";"0";"0";SERIAL_35658;SERIAL;"3";4;0
PERNUM_7615;PERNUM;"0";"0";"1";"9";"0";SERIAL_35767;SERIAL;"3";4;0
PERNUM_7616;PERNUM;"1";"10";"2";"36";"110";SERIAL_38157;SERIAL;"3";4;0
PERNUM_1140;PERNUM;"1";"60";"2";"37";"110";SERIAL_1139;SERIAL;"6";4;0
PERNUM_7617;PERNUM;"0";"0";"1";"1";"0";SERIAL_36728;SERIAL;"10";6;0
PERNUM_7618;PERNUM;"2";"0";"1";"34";"200";SERIAL_37868;SERIAL;"10";9;0
PERNUM_7619;PERNUM;"3";"0";"2";"15";"330";SERIAL_37871;SERIAL;"3";4;0
PERNUM_7620;PERNUM;"3";"0";"2";"58";"390";SERIAL_32080;SERIAL;"10";5;0
PERNUM_7622;PERNUM;"1";"10";"1";"37";"110";SERIAL_34025;SERIAL;"10";9;0
PERNUM_7623;PERNUM;"1";"10";"1";"77";"110";SERIAL_36467;SERIAL;"2";2;0
PERNUM_7625;PERNUM;"3";"0";"1";"21";"390";SERIAL_33233;SERIAL;"4";2;0
PERNUM_676;PERNUM;"0";"0";"2";"3";"0";SERIAL_675;SERIAL;"3";2;0
PERNUM_137;PERNUM;"1";"10";"1";"46";"110";SERIAL_136;SERIAL;"10";5;0
PERNUM_7629;PERNUM;"1";"50";"1";"23";"110";SERIAL_37831;SERIAL;"6";6;0
PERNUM_7628;PERNUM;"0";"0";"2";"7";"0";SERIAL_37385;SERIAL;"3";4;0
PERNUM_972;PERNUM;"3";"0";"1";"15";"310";SERIAL_971;SERIAL;"3";5;0
PERNUM_1029;PERNUM;"2";"0";"2";"15";"230";SERIAL_1028;SERIAL;"10";11;0
PERNUM_7630;PERNUM;"1";"10";"1";"15";"110";SERIAL_35896;SERIAL;"3";4;0
PERNUM_472;PERNUM;"1";"10";"1";"38";"110";SERIAL_469;SERIAL;"10";6;0
PERNUM_1110;PERNUM;"0";"0";"2";"1";"0";SERIAL_1105;SERIAL;"10";10;0
PERNUM_7631;PERNUM;"1";"10";"2";"35";"110";SERIAL_31094;SERIAL;"6";5;0
PERNUM_7634;PERNUM;"1";"60";"2";"41";"110";SERIAL_33800;SERIAL;"4";3;0
PERNUM_7636;PERNUM;"1";"10";"2";"27";"110";SERIAL_30833;SERIAL;"6";5;0
PERNUM_1708;PERNUM;"1";"10";"2";"38";"110";SERIAL_1702;SERIAL;"10";6;0
PERNUM_1226;PERNUM;"0";"0";"2";"4";"0";SERIAL_1223;SERIAL;"3";4;0
PERNUM_7643;PERNUM;"1";"112";"2";"32";"110";SERIAL_34780;SERIAL;"10";5;0
PERNUM_7645;PERNUM;"1";"60";"2";"25";"110";SERIAL_35857;SERIAL;"3";3;0
PERNUM_191;PERNUM;"0";"0";"2";"7";"0";SERIAL_188;SERIAL;"3";3;0
PERNUM_7646;PERNUM;"0";"0";"1";"14";"0";SERIAL_36827;SERIAL;"10";5;0
PERNUM_854;PERNUM;"1";"100";"2";"45";"110";SERIAL_851;SERIAL;"10";4;0
PERNUM_7649;PERNUM;"0";"0";"2";"9";"0";SERIAL_30659;SERIAL;"3";5;0
PERNUM_7650;PERNUM;"3";"0";"2";"57";"320";SERIAL_33573;SERIAL;"10";5;0
PERNUM_1436;PERNUM;"1";"10";"2";"20";"110";SERIAL_1430;SERIAL;"10";10;0
PERNUM_7652;PERNUM;"1";"10";"2";"20";"110";SERIAL_31782;SERIAL;"10";9;0
PERNUM_7651;PERNUM;"1";"10";"1";"28";"110";SERIAL_31651;SERIAL;"3";5;0
PERNUM_900;PERNUM;"0";"0";"1";"5";"0";SERIAL_896;SERIAL;"6";4;0
PERNUM_7656;PERNUM;"0";"0";"2";"7";"0";SERIAL_31380;SERIAL;"3";8;0
PERNUM_7655;PERNUM;"1";"100";"1";"36";"110";SERIAL_31288;SERIAL;"3";4;0
PERNUM_7658;PERNUM;"1";"112";"1";"25";"110";SERIAL_34053;SERIAL;"10";4;0
PERNUM_7659;PERNUM;"3";"0";"1";"49";"390";SERIAL_31866;SERIAL;"3";5;0
PERNUM_1395;PERNUM;"0";"0";"2";"10";"0";SERIAL_1393;SERIAL;"3";3;0
PERNUM_283;PERNUM;"3";"0";"1";"63";"310";SERIAL_281;SERIAL;"6";3;0
PERNUM_7661;PERNUM;"0";"0";"1";"11";"0";SERIAL_37030;SERIAL;"3";4;0
PERNUM_7662;PERNUM;"1";"50";"1";"37";"110";SERIAL_34827;SERIAL;"3";3;0
PERNUM_1470;PERNUM;"1";"10";"2";"33";"110";SERIAL_1466;SERIAL;"3";4;0
PERNUM_852;PERNUM;"1";"100";"1";"45";"110";SERIAL_851;SERIAL;"10";4;0
PERNUM_1482;PERNUM;"1";"10";"2";"39";"110";SERIAL_1481;SERIAL;"3";3;0
PERNUM_110;PERNUM;"0";"0";"1";"9";"0";SERIAL_108;SERIAL;"3";4;0
PERNUM_7665;PERNUM;"3";"0";"2";"26";"370";SERIAL_35583;SERIAL;"3";3;0
PERNUM_7666;PERNUM;"1";"113";"2";"51";"110";SERIAL_35157;SERIAL;"4";3;0
PERNUM_1929;PERNUM;"1";"10";"2";"44";"110";SERIAL_1928;SERIAL;"4";1;0
PERNUM_896;PERNUM;"0";"0";"2";"5";"0";SERIAL_891;SERIAL;"3";5;0
PERNUM_7667;PERNUM;"1";"10";"2";"57";"110";SERIAL_32343;SERIAL;"10";6;0
PERNUM_60;PERNUM;"1";"10";"1";"16";"110";SERIAL_57;SERIAL;"10";7;0
PERNUM_738;PERNUM;"1";"10";"1";"35";"110";SERIAL_736;SERIAL;"10";5;0
PERNUM_7668;PERNUM;"1";"10";"2";"25";"110";SERIAL_31925;SERIAL;"10";4;0
PERNUM_7669;PERNUM;"1";"10";"2";"66";"110";SERIAL_29779;SERIAL;"6";5;0
PERNUM_568;PERNUM;"1";"10";"1";"15";"110";SERIAL_564;SERIAL;"4";5;0
PERNUM_117;PERNUM;"1";"10";"1";"42";"110";SERIAL_114;SERIAL;"4";3;0
PERNUM_599;PERNUM;"1";"10";"1";"35";"110";SERIAL_595;SERIAL;"3";4;0
PERNUM_7670;PERNUM;"0";"0";"1";"13";"0";SERIAL_34997;SERIAL;"10";5;0
PERNUM_815;PERNUM;"1";"10";"1";"17";"110";SERIAL_813;SERIAL;"10";4;0
PERNUM_7671;PERNUM;"1";"10";"1";"40";"110";SERIAL_31275;SERIAL;"3";5;0
PERNUM_7673;PERNUM;"0";"0";"1";"7";"0";SERIAL_33320;SERIAL;"10";4;0
PERNUM_7674;PERNUM;"3";"0";"2";"16";"330";SERIAL_35340;SERIAL;"3";3;0
PERNUM_7676;PERNUM;"1";"10";"2";"39";"110";SERIAL_37071;SERIAL;"3";7;0
PERNUM_7677;PERNUM;"1";"60";"2";"28";"110";SERIAL_38347;SERIAL;"3";3;0
PERNUM_7678;PERNUM;"1";"30";"2";"45";"110";SERIAL_30554;SERIAL;"3";3;0
PERNUM_1900;PERNUM;"1";"10";"2";"19";"110";SERIAL_1894;SERIAL;"10";6;0
PERNUM_797;PERNUM;"1";"10";"2";"19";"110";SERIAL_795;SERIAL;"10";7;0
PERNUM_1725;PERNUM;"1";"10";"2";"29";"110";SERIAL_1724;SERIAL;"10";6;0
PERNUM_7680;PERNUM;"3";"0";"2";"19";"330";SERIAL_37779;SERIAL;"3";4;0
PERNUM_1101;PERNUM;"3";"0";"2";"18";"330";SERIAL_1100;SERIAL;"3";5;0
PERNUM_7682;PERNUM;"0";"0";"1";"8";"0";SERIAL_32586;SERIAL;"3";5;0
PERNUM_1642;PERNUM;"0";"0";"2";"0";"0";SERIAL_1636;SERIAL;"10";8;0
PERNUM_7684;PERNUM;"0";"0";"1";"0";"0";SERIAL_36705;SERIAL;"3";4;0
PERNUM_20;PERNUM;"3";"0";"2";"52";"310";SERIAL_17;SERIAL;"6";3;0
PERNUM_1583;PERNUM;"1";"10";"2";"36";"110";SERIAL_1582;SERIAL;"6";4;0
PERNUM_1727;PERNUM;"0";"0";"2";"13";"0";SERIAL_1725;SERIAL;"10";3;0
PERNUM_7688;PERNUM;"1";"10";"1";"63";"110";SERIAL_31601;SERIAL;"6";3;0
PERNUM_7689;PERNUM;"3";"0";"1";"48";"390";SERIAL_33676;SERIAL;"2";1;0
PERNUM_7690;PERNUM;"1";"50";"1";"52";"110";SERIAL_33126;SERIAL;"10";4;0
PERNUM_7691;PERNUM;"0";"0";"2";"2";"0";SERIAL_34581;SERIAL;"3";9;0
PERNUM_919;PERNUM;"3";"0";"1";"53";"390";SERIAL_914;SERIAL;"10";6;0
PERNUM_7693;PERNUM;"0";"0";"2";"2";"0";SERIAL_31376;SERIAL;"3";3;0
PERNUM_7694;PERNUM;"1";"30";"2";"37";"110";SERIAL_30211;SERIAL;"3";4;0
PERNUM_7695;PERNUM;"1";"80";"2";"37";"110";SERIAL_31493;SERIAL;"10";7;0
PERNUM_7699;PERNUM;"3";"0";"1";"61";"390";SERIAL_31640;SERIAL;"10";4;0
PERNUM_1476;PERNUM;"3";"0";"2";"77";"320";SERIAL_1471;SERIAL;"6";5;0
PERNUM_7700;PERNUM;"0";"0";"1";"11";"0";SERIAL_34395;SERIAL;"3";4;0
PERNUM_7702;PERNUM;"3";"0";"2";"72";"390";SERIAL_35545;SERIAL;"4";2;0
PERNUM_7703;PERNUM;"0";"0";"1";"0";"0";SERIAL_32051;SERIAL;"10";4;0
PERNUM_1272;PERNUM;"1";"10";"1";"54";"110";SERIAL_1270;SERIAL;"2";2;0
PERNUM_7705;PERNUM;"1";"100";"2";"33";"110";SERIAL_38328;SERIAL;"3";4;0
PERNUM_7707;PERNUM;"1";"10";"2";"25";"110";SERIAL_32128;SERIAL;"3";4;0
PERNUM_7706;PERNUM;"3";"0";"2";"18";"330";SERIAL_30532;SERIAL;"10";4;0
PERNUM_7708;PERNUM;"1";"10";"2";"18";"110";SERIAL_32409;SERIAL;"10";6;0
PERNUM_7710;PERNUM;"1";"10";"2";"45";"110";SERIAL_33875;SERIAL;"3";9;0
PERNUM_7711;PERNUM;"3";"0";"2";"55";"310";SERIAL_36800;SERIAL;"10";4;0
PERNUM_7712;PERNUM;"0";"0";"2";"5";"0";SERIAL_35378;SERIAL;"3";4;0
PERNUM_1854;PERNUM;"1";"10";"1";"45";"110";SERIAL_1851;SERIAL;"10";3;0
PERNUM_1386;PERNUM;"1";"30";"2";"19";"110";SERIAL_1385;SERIAL;"6";5;0
PERNUM_7713;PERNUM;"1";"10";"1";"16";"110";SERIAL_34635;SERIAL;"3";3;0
PERNUM_171;PERNUM;"1";"114";"1";"24";"110";SERIAL_169;SERIAL;"10";8;0
PERNUM_7717;PERNUM;"1";"30";"1";"32";"110";SERIAL_35922;SERIAL;"3";4;0
PERNUM_874;PERNUM;"1";"10";"2";"37";"110";SERIAL_873;SERIAL;"10";4;0
PERNUM_7718;PERNUM;"1";"10";"1";"21";"110";SERIAL_35419;SERIAL;"2";2;0
PERNUM_7720;PERNUM;"1";"10";"1";"30";"110";SERIAL_34776;SERIAL;"3";3;0
PERNUM_7721;PERNUM;"0";"0";"1";"11";"0";SERIAL_37671;SERIAL;"10";5;0
PERNUM_1115;PERNUM;"3";"0";"1";"77";"390";SERIAL_1106;SERIAL;"10";10;0
PERNUM_1419;PERNUM;"0";"0";"1";"8";"0";SERIAL_1415;SERIAL;"3";4;0
PERNUM_1369;PERNUM;"1";"30";"2";"62";"110";SERIAL_1368;SERIAL;"1";1;0
PERNUM_1082;PERNUM;"1";"80";"2";"27";"110";SERIAL_1080;SERIAL;"3";2;0
PERNUM_203;PERNUM;"0";"0";"1";"5";"0";SERIAL_198;SERIAL;"10";6;0
PERNUM_7724;PERNUM;"1";"10";"1";"56";"110";SERIAL_37665;SERIAL;"6";4;0
PERNUM_7725;PERNUM;"0";"0";"2";"13";"0";SERIAL_37352;SERIAL;"4";2;0
PERNUM_1550;PERNUM;"3";"0";"1";"64";"310";SERIAL_1547;SERIAL;"10";7;0
PERNUM_7726;PERNUM;"0";"0";"1";"14";"0";SERIAL_34525;SERIAL;"3";4;0
PERNUM_478;PERNUM;"3";"0";"1";"68";"390";SERIAL_477;SERIAL;"2";2;0
PERNUM_157;PERNUM;"1";"10";"2";"35";"110";SERIAL_154;SERIAL;"6";5;0
PERNUM_7728;PERNUM;"0";"0";"2";"0";"0";SERIAL_32774;SERIAL;"3";4;0
PERNUM_708;PERNUM;"1";"10";"1";"25";"110";SERIAL_705;SERIAL;"3";5;0
PERNUM_401;PERNUM;"1";"10";"2";"19";"110";SERIAL_400;SERIAL;"10";5;0
PERNUM_1945;PERNUM;"3";"0";"2";"18";"330";SERIAL_1944;SERIAL;"10";1;0
PERNUM_7730;PERNUM;"3";"0";"1";"59";"390";SERIAL_34537;SERIAL;"2";2;0
PERNUM_1761;PERNUM;"1";"10";"1";"19";"110";SERIAL_1756;SERIAL;"10";7;0
PERNUM_1052;PERNUM;"3";"0";"1";"18";"330";SERIAL_1048;SERIAL;"3";4;0
PERNUM_7734;PERNUM;"1";"10";"2";"74";"110";SERIAL_35079;SERIAL;"2";1;0
PERNUM_678;PERNUM;"1";"10";"1";"46";"110";SERIAL_675;SERIAL;"4";6;0
PERNUM_7736;PERNUM;"0";"0";"1";"0";"0";SERIAL_37061;SERIAL;"10";6;0
PERNUM_1808;PERNUM;"1";"10";"1";"23";"110";SERIAL_1802;SERIAL;"10";7;0
PERNUM_7737;PERNUM;"1";"60";"2";"34";"110";SERIAL_38268;SERIAL;"3";3;0
PERNUM_1216;PERNUM;"0";"0";"2";"0";"0";SERIAL_1214;SERIAL;"3";5;0
PERNUM_7740;PERNUM;"3";"0";"2";"72";"390";SERIAL_38261;SERIAL;"1";1;0
PERNUM_7742;PERNUM;"1";"50";"1";"24";"110";SERIAL_38260;SERIAL;"1";1;0
PERNUM_782;PERNUM;"0";"0";"2";"1";"0";SERIAL_778;SERIAL;"6";5;0
PERNUM_7743;PERNUM;"1";"30";"2";"19";"110";SERIAL_29718;SERIAL;"3";4;0
PERNUM_1466;PERNUM;"1";"30";"2";"19";"110";SERIAL_1465;SERIAL;"1";1;0
PERNUM_7746;PERNUM;"3";"0";"2";"43";"390";SERIAL_30051;SERIAL;"3";4;0
PERNUM_1870;PERNUM;"0";"0";"1";"1";"0";SERIAL_1863;SERIAL;"10";7;0
PERNUM_7749;PERNUM;"1";"10";"2";"18";"110";SERIAL_33534;SERIAL;"6";5;0
PERNUM_1489;PERNUM;"3";"0";"2";"55";"390";SERIAL_1485;SERIAL;"10";4;0
PERNUM_1004;PERNUM;"1";"10";"2";"17";"110";SERIAL_1001;SERIAL;"10";4;0
PERNUM_207;PERNUM;"3";"0";"2";"95";"390";SERIAL_204;SERIAL;"6";3;0
PERNUM_1364;PERNUM;"1";"10";"2";"41";"110";SERIAL_1360;SERIAL;"10";7;0
PERNUM_7752;PERNUM;"3";"0";"2";"73";"310";SERIAL_34078;SERIAL;"6";4;0
PERNUM_7755;PERNUM;"0";"0";"2";"12";"0";SERIAL_37640;SERIAL;"3";4;0
PERNUM_7756;PERNUM;"1";"112";"2";"46";"110";SERIAL_32019;SERIAL;"1";1;0
PERNUM_7758;PERNUM;"1";"10";"1";"20";"110";SERIAL_33375;SERIAL;"2";2;0
PERNUM_167;PERNUM;"0";"0";"1";"2";"0";SERIAL_164;SERIAL;"10";6;0
PERNUM_41;PERNUM;"0";"0";"1";"2";"0";SERIAL_40;SERIAL;"3";2;0
PERNUM_444;PERNUM;"1";"10";"2";"37";"110";SERIAL_442;SERIAL;"3";3;0
PERNUM_805;PERNUM;"3";"0";"1";"66";"390";SERIAL_801;SERIAL;"10";5;0
PERNUM_7761;PERNUM;"0";"0";"1";"2";"0";SERIAL_37179;SERIAL;"3";9;0
PERNUM_827;PERNUM;"1";"10";"2";"45";"110";SERIAL_824;SERIAL;"3";3;0
PERNUM_7764;PERNUM;"1";"114";"2";"48";"110";SERIAL_30876;SERIAL;"3";4;0
PERNUM_7765;PERNUM;"1";"111";"1";"29";"110";SERIAL_32350;SERIAL;"3";4;0
PERNUM_7767;PERNUM;"1";"10";"2";"30";"110";SERIAL_37112;SERIAL;"3";4;0
PERNUM_1006;PERNUM;"1";"10";"1";"45";"110";SERIAL_1005;SERIAL;"6";4;0
PERNUM_1546;PERNUM;"3";"0";"1";"23";"330";SERIAL_1544;SERIAL;"10";8;0
PERNUM_7768;PERNUM;"1";"50";"1";"16";"110";SERIAL_36186;SERIAL;"3";4;0
PERNUM_1504;PERNUM;"3";"0";"1";"15";"330";SERIAL_1503;SERIAL;"3";6;0
PERNUM_7769;PERNUM;"1";"10";"1";"33";"110";SERIAL_37544;SERIAL;"3";3;0
PERNUM_1584;PERNUM;"1";"10";"1";"19";"110";SERIAL_1583;SERIAL;"3";3;0
PERNUM_7772;PERNUM;"3";"0";"1";"15";"330";SERIAL_35725;SERIAL;"6";3;0
PERNUM_7773;PERNUM;"0";"0";"1";"6";"0";SERIAL_36017;SERIAL;"10";7;0
PERNUM_1557;PERNUM;"3";"0";"1";"80";"390";SERIAL_1556;SERIAL;"10";4;0
PERNUM_7774;PERNUM;"1";"10";"2";"28";"110";SERIAL_35077;SERIAL;"3";5;0
PERNUM_909;PERNUM;"1";"10";"2";"23";"110";SERIAL_907;SERIAL;"10";6;0
PERNUM_7775;PERNUM;"3";"0";"1";"17";"330";SERIAL_37152;SERIAL;"3";4;0
PERNUM_857;PERNUM;"0";"0";"2";"11";"0";SERIAL_854;SERIAL;"6";5;0
PERNUM_1605;PERNUM;"1";"10";"2";"28";"110";SERIAL_1603;SERIAL;"3";4;0
PERNUM_1604;PERNUM;"1";"10";"2";"38";"110";SERIAL_1596;SERIAL;"10";8;0
PERNUM_7777;PERNUM;"3";"0";"2";"70";"390";SERIAL_30461;SERIAL;"6";3;0
PERNUM_1072;PERNUM;"0";"0";"1";"8";"0";SERIAL_1071;SERIAL;"3";3;0
PERNUM_7779;PERNUM;"3";"0";"2";"16";"330";SERIAL_35431;SERIAL;"6";4;0
PERNUM_7780;PERNUM;"0";"0";"1";"5";"0";SERIAL_33439;SERIAL;"3";4;0
PERNUM_7781;PERNUM;"1";"10";"2";"64";"110";SERIAL_30783;SERIAL;"2";2;0
PERNUM_7782;PERNUM;"3";"0";"2";"94";"390";SERIAL_30441;SERIAL;"6";6;0
PERNUM_1202;PERNUM;"3";"0";"1";"64";"390";SERIAL_1199;SERIAL;"3";3;0
PERNUM_1611;PERNUM;"1";"100";"1";"49";"110";SERIAL_1610;SERIAL;"2";1;0
PERNUM_7785;PERNUM;"0";"0";"1";"14";"0";SERIAL_29935;SERIAL;"10";6;0
PERNUM_64;PERNUM;"1";"50";"1";"28";"110";SERIAL_61;SERIAL;"10";6;0
PERNUM_7788;PERNUM;"0";"0";"2";"2";"0";SERIAL_34603;SERIAL;"3";4;0
PERNUM_7790;PERNUM;"1";"10";"2";"45";"110";SERIAL_32820;SERIAL;"6";6;0
PERNUM_7791;PERNUM;"0";"0";"2";"12";"0";SERIAL_37486;SERIAL;"3";4;0
PERNUM_2008;PERNUM;"0";"0";"2";"0";"0";SERIAL_2005;SERIAL;"3";4;0
PERNUM_471;PERNUM;"0";"0";"2";"2";"0";SERIAL_469;SERIAL;"3";3;0
PERNUM_7792;PERNUM;"1";"10";"2";"20";"110";SERIAL_37019;SERIAL;"10";9;0
PERNUM_7796;PERNUM;"0";"0";"2";"8";"0";SERIAL_36759;SERIAL;"4";2;0
PERNUM_7795;PERNUM;"3";"0";"1";"67";"390";SERIAL_30476;SERIAL;"10";5;0
PERNUM_7797;PERNUM;"1";"30";"2";"32";"110";SERIAL_38222;SERIAL;"3";4;0
PERNUM_1789;PERNUM;"0";"0";"1";"14";"0";SERIAL_1787;SERIAL;"10";5;0
PERNUM_7798;PERNUM;"1";"50";"1";"31";"110";SERIAL_35116;SERIAL;"3";4;0
PERNUM_799;PERNUM;"0";"0";"1";"3";"0";SERIAL_796;SERIAL;"4";3;0
PERNUM_1795;PERNUM;"1";"10";"1";"23";"110";SERIAL_1793;SERIAL;"3";2;0
PERNUM_1389;PERNUM;"1";"10";"2";"48";"110";SERIAL_1386;SERIAL;"10";6;0
PERNUM_308;PERNUM;"1";"10";"1";"15";"110";SERIAL_305;SERIAL;"3";5;0
PERNUM_761;PERNUM;"1";"10";"2";"29";"110";SERIAL_755;SERIAL;"6";8;0
PERNUM_7800;PERNUM;"0";"0";"2";"12";"0";SERIAL_31297;SERIAL;"3";4;0
PERNUM_7801;PERNUM;"1";"10";"2";"34";"110";SERIAL_37433;SERIAL;"3";5;0
PERNUM_7802;PERNUM;"1";"10";"2";"87";"110";SERIAL_38267;SERIAL;"6";3;0
PERNUM_7804;PERNUM;"3";"0";"1";"52";"390";SERIAL_30018;SERIAL;"10";6;0
PERNUM_7805;PERNUM;"0";"0";"2";"1";"0";SERIAL_35969;SERIAL;"10";5;0
PERNUM_304;PERNUM;"0";"0";"2";"2";"0";SERIAL_301;SERIAL;"6";7;0
PERNUM_509;PERNUM;"1";"60";"2";"49";"110";SERIAL_508;SERIAL;"4";2;0
PERNUM_1426;PERNUM;"1";"10";"2";"34";"110";SERIAL_1422;SERIAL;"6";6;0
PERNUM_7806;PERNUM;"0";"0";"1";"11";"0";SERIAL_37978;SERIAL;"3";3;0
PERNUM_131;PERNUM;"3";"0";"1";"75";"310";SERIAL_126;SERIAL;"10";11;0
PERNUM_7807;PERNUM;"1";"60";"2";"22";"110";SERIAL_34158;SERIAL;"10";4;0
PERNUM_7808;PERNUM;"0";"0";"1";"1";"0";SERIAL_36011;SERIAL;"3";3;0
PERNUM_7809;PERNUM;"1";"10";"2";"50";"110";SERIAL_33173;SERIAL;"10";6;0
PERNUM_1220;PERNUM;"1";"10";"2";"36";"110";SERIAL_1217;SERIAL;"3";5;0
PERNUM_7810;PERNUM;"3";"0";"2";"16";"330";SERIAL_36733;SERIAL;"4";2;0
PERNUM_498;PERNUM;"0";"0";"1";"2";"0";SERIAL_493;SERIAL;"10";5;0
PERNUM_1321;PERNUM;"1";"10";"1";"25";"110";SERIAL_1315;SERIAL;"10";6;0
PERNUM_7812;PERNUM;"1";"60";"2";"44";"110";SERIAL_31324;SERIAL;"3";4;0
PERNUM_7813;PERNUM;"1";"10";"2";"23";"110";SERIAL_34874;SERIAL;"10";7;0
PERNUM_7814;PERNUM;"1";"10";"2";"32";"110";SERIAL_37788;SERIAL;"3";4;0
PERNUM_571;PERNUM;"0";"0";"1";"14";"0";SERIAL_567;SERIAL;"10";8;0
PERNUM_926;PERNUM;"3";"0";"2";"60";"310";SERIAL_925;SERIAL;"2";2;0
PERNUM_1220;PERNUM;"1";"10";"1";"42";"110";SERIAL_1216;SERIAL;"3";4;0
PERNUM_1413;PERNUM;"1";"10";"1";"37";"110";SERIAL_1409;SERIAL;"6";5;0
PERNUM_1766;PERNUM;"1";"10";"1";"29";"110";SERIAL_1760;SERIAL;"10";6;0
PERNUM_121;PERNUM;"0";"0";"1";"11";"0";SERIAL_118;SERIAL;"3";4;0
PERNUM_7819;PERNUM;"1";"112";"2";"33";"110";SERIAL_30997;SERIAL;"10";5;0
PERNUM_89;PERNUM;"1";"10";"1";"73";"110";SERIAL_88;SERIAL;"10";10;0
PERNUM_7821;PERNUM;"1";"10";"2";"34";"110";SERIAL_35905;SERIAL;"3";6;0
PERNUM_1002;PERNUM;"1";"112";"2";"25";"110";SERIAL_1001;SERIAL;"3";3;0
PERNUM_1948;PERNUM;"3";"0";"1";"18";"330";SERIAL_1947;SERIAL;"10";4;0
PERNUM_7826;PERNUM;"3";"0";"2";"16";"330";SERIAL_32579;SERIAL;"3";4;0
PERNUM_7828;PERNUM;"0";"0";"1";"10";"0";SERIAL_32465;SERIAL;"3";5;0
PERNUM_1454;PERNUM;"0";"0";"2";"6";"0";SERIAL_1449;SERIAL;"3";5;0
PERNUM_1033;PERNUM;"1";"10";"2";"36";"110";SERIAL_1028;SERIAL;"10";11;0
PERNUM_346;PERNUM;"0";"0";"1";"12";"0";SERIAL_341;SERIAL;"3";7;0
PERNUM_543;PERNUM;"0";"0";"1";"5";"0";SERIAL_537;SERIAL;"6";6;0
PERNUM_7830;PERNUM;"1";"50";"1";"39";"110";SERIAL_32488;SERIAL;"6";4;0
PERNUM_7831;PERNUM;"0";"0";"2";"13";"0";SERIAL_33396;SERIAL;"3";3;0
PERNUM_1504;PERNUM;"0";"0";"2";"11";"0";SERIAL_1502;SERIAL;"4";2;0
PERNUM_7832;PERNUM;"1";"60";"2";"43";"110";SERIAL_31675;SERIAL;"6";6;0
PERNUM_520;PERNUM;"0";"0";"2";"12";"0";SERIAL_519;SERIAL;"10";7;0
PERNUM_159;PERNUM;"0";"0";"2";"1";"0";SERIAL_156;SERIAL;"10";6;0
PERNUM_7835;PERNUM;"1";"10";"1";"35";"110";SERIAL_31817;SERIAL;"3";3;0
PERNUM_7836;PERNUM;"2";"0";"2";"47";"200";SERIAL_36516;SERIAL;"3";4;0
PERNUM_1067;PERNUM;"3";"0";"1";"16";"330";SERIAL_1066;SERIAL;"10";4;0
PERNUM_492;PERNUM;"0";"0";"2";"0";"0";SERIAL_485;SERIAL;"10";7;0
PERNUM_7839;PERNUM;"3";"0";"2";"17";"330";SERIAL_36271;SERIAL;"6";4;0
PERNUM_7841;PERNUM;"1";"10";"1";"15";"110";SERIAL_31674;SERIAL;"10";7;0
PERNUM_7842;PERNUM;"2";"0";"1";"39";"230";SERIAL_33634;SERIAL;"3";3;0
PERNUM_7843;PERNUM;"1";"10";"1";"63";"110";SERIAL_33700;SERIAL;"10";5;0
PERNUM_7844;PERNUM;"0";"0";"1";"2";"0";SERIAL_32256;SERIAL;"3";3;0
PERNUM_7845;PERNUM;"1";"111";"1";"36";"110";SERIAL_33544;SERIAL;"10";2;0
PERNUM_1497;PERNUM;"1";"10";"2";"38";"110";SERIAL_1490;SERIAL;"10";11;0
PERNUM_579;PERNUM;"1";"10";"1";"56";"110";SERIAL_575;SERIAL;"10";4;0
