Zonage_bis_ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;Zonage_bis_1_ZONE_MORPHO;D4H;D4M;D5_A;D5_B;D6;D7;Zonage_bis_2_ZONE_MORPHO;D8H;D8M;D9;D10;COEP
;024005;100;02;01;01;;024005;;10;0;32;;;007003;1;10;15;15;1;82.815
;024005;504;02;01;01;;024005;;10;0;33;;;002003;1;10;20;20;1;52.023
;024005;504;02;02;33;;002003;1;11;0;33;;;002003;1;11;10;10;0;52.023
;024005;504;02;03;33;;002003;1;11;40;33;;;002002;1;11;50;10;0;52.023
;024006;014;01;01;01;;024006;;9;45;51;;;004002;1;10;15;30;1;52.023
;024006;014;02;02;33;;018001;;14;5;42;;;002004;1;15;0;55;1;52.023
;024006;014;02;03;42;;002004;1;15;20;33;;;002002;1;15;45;25;0;52.023
;024006;018;01;01;01;;024006;;8;30;11;;;003001;1;9;0;30;1;82.815
;024006;018;02;01;01;;024006;;7;30;11;;;003001;1;7;50;20;1;82.815
;024006;030;02;01;01;;024006;;5;0;11;;;002001;1;5;15;15;1;52.023
;024006;030;02;02;11;;002001;1;13;0;33;;;002004;1;13;15;15;0;52.023
;024006;030;02;03;33;;002004;1;14;30;11;;;002001;1;14;40;10;0;52.023
;024006;034;01;01;01;;024006;;15;0;52;;;004003;1;16;20;80;1;66.897
;024006;064;01;04;01;;024006;;15;0;41;;;002003;1;15;20;20;1;82.815
;024006;064;02;03;01;;024006;;15;0;61;41;;002003;1;15;20;20;1;82.815
;024006;086;01;01;01;;024006;;8;30;54;;;002002;1;9;0;30;1;66.897
;024006;102;01;04;01;;024006;;15;45;41;;;002002;1;16;20;35;1;66.897
;024006;115;01;01;01;;024006;;14;45;33;;;007006;1;15;5;20;1;66.897
;024006;115;01;02;33;;007006;1;16;10;33;;;002002;1;16;20;10;0;66.897
;024006;505;01;01;01;;024006;;7;0;11;;;007009;1;7;20;20;1;52.023
;024007;027;02;02;41;;008003;;12;0;33;;;002001;1;12;15;15;1;52.023
;024007;027;02;03;33;;002001;1;13;0;53;;;007002;1;13;5;5;0;52.023
;024007;040;01;03;01;;024007;;15;0;41;;;002002;1;15;30;30;1;52.023
;024007;040;02;03;01;;024007;;15;0;41;;;007004;1;15;30;30;1;52.023
;024007;071;01;01;01;;024007;;14;30;33;;;004003;1;15;30;60;1;52.023
;024007;071;02;01;01;;024007;;13;30;11;;;002002;1;14;0;30;1;52.023
;024007;096;02;01;01;;024007;;8;30;11;;;002002;1;8;50;20;1;52.023
;024007;107;01;04;52;;025004;;14;45;51;;;004004;1;15;45;60;0;52.023
;024007;107;02;04;52;;025004;;14;45;51;;;004004;1;15;45;60;0;52.023
;024007;112;02;02;63;22;032006;;8;35;61;11;;007006;1;9;10;35;1;61.555
;024007;112;02;03;63;11;007006;1;9;10;11;;;002002;1;9;20;10;1;61.555
;024007;112;02;04;11;;002002;1;13;0;53;;;002002;1;13;5;5;0;61.555
;024007;112;02;05;53;;002002;1;14;15;11;;;002002;1;14;20;5;0;61.555
;024007;112;02;12;01;;024007;;22;40;64;11;;002002;1;23;0;20;1;61.555
;024007;112;03;02;63;22;032006;;8;35;11;;;007006;1;9;10;35;1;61.555
;024007;112;03;03;11;;007006;1;17;30;12;;;004004;1;18;0;30;1;61.555
;024007;112;03;04;12;;004004;1;22;30;11;;;007006;1;23;0;30;1;61.555
;024007;112;04;01;01;;024007;;8;30;11;;;007009;1;8;45;15;1;61.555
;024007;112;04;03;12;;041001;;12;30;33;;;007009;1;13;0;30;1;61.555
;024007;112;04;04;33;;007009;1;13;5;11;;;007009;1;13;10;5;1;61.555
;024007;112;04;05;11;;007009;1;14;40;12;;;003002;1;15;0;20;1;61.555
;024007;112;04;06;12;;003002;1;18;30;11;;;007009;1;19;0;30;1;61.555
;024007;119;01;01;01;;024007;;8;30;11;;;007009;1;9;10;40;1;52.023
;024007;126;01;01;01;;024007;;8;30;11;;;002001;1;8;40;10;1;66.897
;024007;126;01;02;11;;002001;1;19;30;33;;;007001;1;19;35;5;1;66.897
;024007;127;02;01;01;;024007;;8;30;12;;;002004;1;8;55;25;1;52.023
;024007;127;02;03;01;;024007;;13;15;12;;;002004;1;13;30;15;1;52.023
;025001;030;01;01;01;;025001;;8;0;11;;;003003;1;8;15;15;1;48.799
;025001;069;01;03;42;;024006;;8;50;11;;;003003;1;9;10;20;1;48.799
;025001;160;01;05;01;;025001;;13;0;51;;;002003;1;13;20;20;1;48.799
;025001;160;02;05;01;;025001;;13;0;51;;;002003;1;13;20;20;1;48.799
;025002;062;02;04;01;;025002;;16;0;32;;;002001;1;16;10;10;1;48.799
;025002;124;01;01;01;;025002;;8;0;11;;;035002;2;8;25;25;1;48.799
;025002;139;01;03;63;22;025003;;8;25;11;;;035001;2;9;0;35;1;78.103
;025002;139;01;03;63;22;025003;;8;25;11;;;035001;2;9;0;35;1;78.103
;025002;139;01;04;11;;035001;2;12;30;53;;;035001;2;12;40;10;0;78.103
;025002;139;01;05;53;;035001;2;13;20;11;;;035001;2;13;30;10;0;78.103
;025002;139;02;02;11;;001001;;12;15;33;;;002001;1;12;30;15;0;78.103
;025002;150;02;02;63;22;032003;;8;20;12;;;002004;1;8;35;15;1;78.103
;025002;150;02;03;12;;002004;1;10;35;12;;;002004;1;10;40;5;0;78.103
;025003;118;01;03;01;;025003;;13;30;52;;;002003;1;14;8;38;1;92.969
;025003;118;01;03;01;;025003;;13;30;52;;;002003;1;14;8;38;1;92.969
;025003;118;01;03;01;;025003;;13;30;52;;;002003;1;14;8;38;1;92.969
;025003;118;01;03;01;;025003;;13;30;52;;;002003;1;14;8;38;1;92.969
;025004;006;01;06;51;;008003;;15;45;54;;;002001;1;16;5;20;0;48.799
;025004;006;02;07;51;;008003;;15;45;54;;;002001;1;16;5;20;0;48.799
;025004;051;01;02;33;;017001;;10;0;33;;;002002;1;10;15;15;1;92.969
;025004;051;01;03;33;;002002;1;10;45;33;;;002001;1;10;55;10;0;92.969
;025004;051;01;04;33;;002001;1;11;10;32;;;002001;1;11;15;5;0;92.969
;025004;068;02;03;01;;025004;;11;0;33;;;002002;1;11;30;30;1;48.799
;025004;072;01;01;01;;025004;;10;30;32;;;002001;1;11;0;30;2;92.969
;025004;091;01;01;01;;025004;;7;15;11;;;002003;1;7;25;10;1;48.799
;025004;097;01;01;01;;025004;;8;0;11;;;002003;1;8;30;30;0;92.969
;025004;104;03;01;01;;025004;;7;0;23;;;029002;2;7;50;50;1;82.055
;025004;135;02;01;01;;025004;;8;30;11;;;002004;1;9;0;30;1;48.799
;025004;148;01;02;11;;015009;;17;0;41;;;004004;1;17;15;15;1;48.799
;025004;148;02;01;01;;025004;;7;25;11;;;007009;1;8;10;45;2;48.799
;025004;179;01;04;01;;025004;;18;0;51;;;002002;1;18;15;15;1;92.969
;025005;063;01;01;01;;025005;;7;30;11;;;007001;1;7;40;10;1;48.799
;025005;063;01;05;01;;025005;;16;0;51;;;002001;1;16;10;10;1;48.799
;025005;063;02;01;01;;025005;;7;30;11;;;007001;1;7;40;10;1;48.799
;025005;063;02;03;01;;025005;;13;40;11;;;007001;1;13;50;10;1;48.799
;025005;063;02;04;11;;007001;1;16;0;51;;;002001;1;16;10;10;0;48.799
;025005;063;02;05;51;;002001;1;17;50;11;;;007001;1;18;0;10;0;48.799
;025005;109;01;03;01;;025005;;10;30;32;;;002001;1;10;55;25;0;82.055
;025005;131;02;01;01;;025005;;9;10;11;;;003005;1;9;30;20;1;48.799
;025006;038;01;01;01;;025006;;8;30;11;;;007003;1;8;45;15;1;78.103
;025006;048;01;01;01;;025006;;10;0;52;;;002001;1;11;0;60;0;48.799
;025006;077;01;05;01;;025006;;14;15;54;;;002001;1;14;30;15;1;92.969
;025006;114;01;03;01;;025006;;16;30;53;;;002003;1;16;45;15;1;48.799
;025006;145;01;01;01;;025006;;8;0;11;;;002003;1;8;30;30;0;48.799
;025007;017;01;04;01;;025007;;12;45;53;;;002003;1;13;5;20;1;48.799
;025007;017;02;01;01;;025007;;10;0;31;;;002001;1;10;20;20;1;48.799
;025007;017;02;04;54;;009002;;12;55;53;;;002003;1;13;10;15;1;48.799
;025007;021;01;04;11;;008006;;11;50;33;;;002001;1;12;10;20;0;92.969
;025007;021;01;05;33;;002001;1;12;20;53;;;002004;1;12;25;5;0;92.969
;025007;041;01;02;11;;009003;;8;30;81;;10;030001;2;14;0;330;1;92.969
;025007;086;01;01;01;;025007;;4;0;11;;;002002;1;4;20;20;1;82.055
;025007;108;01;01;01;;025007;;14;0;41;;;002003;1;14;20;20;1;92.969
;026001;001;02;01;01;;026001;;8;50;41;;;002001;1;9;15;25;1;53.58
;026001;001;02;02;41;;002001;1;9;50;54;;;007003;1;10;0;10;0;53.58
;026001;001;02;05;41;;022004;;19;0;54;;;004003;1;19;15;15;1;53.58
;026001;039;01;03;01;;026001;;16;45;12;;;003002;1;17;0;15;1;53.58
;026001;044;02;03;01;;026001;;13;0;33;;;002001;1;13;30;30;1;53.58
;026001;044;02;04;33;;002001;1;13;40;33;;;002004;1;13;45;5;0;53.58
;026001;065;01;01;01;;026001;;14;0;54;;;004003;1;14;15;15;1;53.58
;026002;020;01;01;01;;026002;;9;15;33;;;002001;1;9;25;10;1;94.402
;026002;112;01;01;01;;026002;;7;45;11;;;035001;2;8;5;20;1;53.58
;026002;112;01;02;11;;035001;2;12;30;53;;;035001;2;12;35;5;0;53.58
;026002;112;01;03;53;;035001;2;13;20;11;;;035001;2;13;30;10;0;53.58
;026002;112;02;01;01;;026002;;7;40;11;;;007006;1;8;20;40;1;53.58
;026002;112;02;02;11;;007006;1;12;30;42;;;007006;1;12;35;5;0;53.58
;026002;112;02;03;42;;007006;1;14;0;53;;;007006;1;14;5;5;0;53.58
;026002;112;02;04;53;;007006;1;14;25;11;;;007006;1;14;30;5;0;53.58
;026003;010;01;03;01;;026003;;16;0;54;;;003002;1;16;10;10;0;94.402
;026003;013;01;02;11;;023001;;7;45;12;;;004004;1;8;10;25;1;70.743
;026003;013;03;03;23;;033002;;11;0;33;;;002003;1;11;20;20;1;70.743
;026003;013;03;04;33;;002003;1;11;35;33;;;002001;1;11;40;5;0;70.743
;026003;013;03;05;33;;002001;1;12;0;33;;;002001;1;12;5;5;0;70.743
;026003;013;03;06;33;;002001;1;12;10;53;;;002001;1;12;12;2;0;70.743
;026003;013;03;07;53;;002001;1;12;30;52;;;002001;1;12;45;15;0;70.743
;026003;013;03;10;23;;033002;;17;30;52;;;002003;1;17;45;15;1;70.743
;026004;043;04;01;01;;026004;;7;10;24;;;007009;1;7;40;30;1;163.449
;026004;088;01;01;01;;026004;;11;0;31;;;002001;1;11;30;30;1;94.402
;026004;088;01;02;31;;002001;1;15;0;33;;;002003;1;15;5;5;0;94.402
;026004;088;01;03;33;;002003;1;15;20;33;;;002003;1;15;21;1;0;94.402
;026004;088;01;04;33;;002003;1;15;36;33;;;002003;1;15;37;1;0;94.402
;026004;088;01;05;33;;002003;1;16;0;33;;;002003;1;16;1;1;0;94.402
;026004;088;01;06;33;;002003;1;16;16;33;;;002003;1;16;17;1;0;94.402
;026004;088;01;07;33;;002003;1;16;31;33;;;002003;1;16;32;1;0;94.402
;026005;012;02;03;01;;026005;;11;0;41;;;002001;1;11;30;30;1;53.58
;026005;012;02;04;41;;002001;1;13;0;53;;;002001;1;13;10;10;0;53.58
;026005;083;01;03;01;;026005;;13;30;11;;;003006;1;14;0;30;1;53.58
;026005;084;01;03;01;;026005;;16;15;52;;;002002;1;17;37;82;1;94.402
;026005;136;01;01;01;;026005;;8;0;11;;;002003;1;8;20;20;1;94.402
;026005;601;01;01;01;;026005;;14;0;52;;;002001;1;16;30;150;0;53.58
;026005;601;02;01;01;;026005;;14;0;52;;;002001;1;16;30;150;0;53.58
;026006;003;01;02;63;21;018001;;8;40;11;;;003002;1;8;50;10;1;70.743
;026006;003;02;02;63;21;018001;;8;40;61;11;;003002;1;8;50;10;1;70.743
;026006;011;01;03;01;;026006;;18;30;42;;;002001;1;18;50;20;1;53.58
;026006;023;03;01;01;;026006;;9;0;42;;;007005;1;9;20;20;1;57.696
;026006;030;01;01;01;;026006;;10;0;42;;;002003;1;10;15;15;1;53.58
;026006;030;01;02;42;;002003;1;10;20;54;;;002004;1;10;25;5;1;53.58
;026006;041;02;02;63;22;026006;;8;20;11;;;002003;1;8;50;30;1;70.743
;026006;041;02;03;11;;002003;1;13;0;33;;;007009;1;13;5;5;0;70.743
;026006;041;02;04;33;;007009;1;13;15;11;;;002003;1;13;20;5;0;70.743
;026006;050;02;01;01;;026006;;17;0;43;;;003007;1;17;15;15;1;53.58
;026006;066;02;01;01;;026006;;8;0;61;21;;003007;1;8;30;30;1;70.743
;026006;066;02;06;01;;026006;;17;0;64;21;;003007;1;17;30;30;1;70.743
;026006;076;01;01;01;;026006;;8;5;11;;;035004;2;8;25;20;1;94.402
;026006;094;01;03;11;;024003;;12;30;53;;;002001;1;12;40;10;1;57.696
;026006;094;01;04;53;;002001;1;13;0;52;;;004003;1;13;30;30;0;57.696
;026006;105;01;01;01;;026006;;17;0;41;;;003003;1;17;25;25;1;94.402
;026006;127;01;01;01;;026006;;15;0;51;;;003008;1;15;20;20;0;53.58
;026006;127;01;02;51;;003008;1;16;0;42;;;002001;1;16;10;10;0;53.58
;026006;127;02;01;01;;026006;;15;0;51;;;003008;1;15;20;20;0;53.58
;026007;038;01;01;01;;026007;;6;45;12;;;002003;1;7;0;15;1;53.58
;026007;053;01;03;63;22;026008;;8;30;11;;;003005;1;9;15;45;0;57.696
;026007;053;02;01;01;;026007;;6;45;11;;;035003;2;7;5;20;1;57.696
;026007;053;02;02;11;;035003;2;14;0;33;;;035003;2;14;10;10;1;57.696
;026007;086;01;03;01;;026007;;14;0;41;;;004004;1;14;30;30;1;94.402
;026007;559;01;01;01;;026007;;9;0;33;;;004001;1;9;20;20;1;53.58
;026007;612;02;03;01;;026007;;18;30;51;;;031002;2;19;0;30;1;53.58
;026008;101;01;01;01;;026008;;4;0;81;;8;004003;1;8;0;240;1;57.696
;027001;031;01;01;01;;027001;;14;0;52;;;002001;1;15;8;68;0;58.523
;027001;031;01;02;52;;002001;1;15;8;33;;;004004;1;16;15;67;0;58.523
;027002;041;02;01;01;;027002;;9;40;51;;;029005;2;9;50;10;1;51.247
;027002;041;02;02;51;;029005;2;11;0;33;;;029003;2;11;10;10;0;51.247
;027002;050;01;01;01;;027002;;7;30;11;;;007006;1;8;0;30;1;82.077
;027002;050;01;03;01;;027002;;13;0;11;;;007006;1;13;30;30;1;82.077
;027002;050;02;02;63;22;027002;;8;30;11;;;035004;2;8;45;15;1;82.077
;027002;054;01;07;41;;030004;;16;30;33;;;004001;1;16;45;15;1;51.247
;027002;054;02;01;01;;027002;;17;0;51;;;035004;2;17;10;10;1;51.247
;027002;055;04;01;01;;027002;;7;30;23;;;029004;2;7;40;10;1;73.649
;027002;062;01;01;01;;027002;;9;0;61;42;;035051;2;9;20;20;1;51.247
;027002;062;01;03;51;;001001;;12;30;11;;;031004;2;13;0;30;1;51.247
;027002;062;02;01;01;;027002;;9;0;42;;;035051;2;9;20;20;1;51.247
;027002;109;01;01;01;;027002;;11;0;51;;;035004;2;11;30;30;1;51.247
;027002;109;02;01;01;;027002;;11;0;51;;;035004;2;11;30;30;1;51.247
;027002;113;01;01;01;;027002;;11;45;11;;;002001;1;12;5;20;2;82.077
;027002;113;02;05;01;;027002;;18;40;64;11;;002001;1;19;0;20;1;82.077
;027002;124;03;01;01;;027002;;8;40;11;;;002003;1;9;0;20;1;82.077
;027002;151;01;01;01;;027002;;7;40;61;23;;029004;2;7;50;10;1;16.982
;027002;151;03;01;01;;027002;;7;40;23;;;029004;2;7;50;10;1;16.982
;027002;151;05;01;01;;027002;;7;40;61;23;;029004;2;7;50;10;1;16.982
;027003;028;01;03;01;;027003;;13;30;54;;;003003;1;13;45;15;1;82.077
;027003;028;02;02;24;;009005;;12;0;64;24;;007009;1;12;15;15;0;82.077
;027003;028;02;03;62;24;007009;1;12;17;53;;;007003;1;12;30;13;0;82.077
;027003;028;02;05;54;;006001;;13;45;52;;;003006;1;14;35;50;1;82.077
;027003;028;02;06;52;;003006;1;14;35;31;;;002001;1;15;25;50;1;82.077
;027003;094;01;01;01;;027003;;7;30;11;;;057007;3;8;0;30;1;58.523
;027003;094;01;02;11;;057007;3;16;30;41;;;057007;3;16;33;3;1;58.523
;027003;094;01;03;41;;057007;3;16;38;32;;;057008;3;16;43;5;1;58.523
;027003;101;01;01;01;;027003;;7;15;11;;;004003;1;7;50;35;1;82.077
;027003;101;01;03;54;;028002;;13;40;11;;;004003;1;14;0;20;1;82.077
;027003;101;02;02;63;21;010003;;7;30;11;;;004003;1;8;0;30;1;82.077
;027003;103;01;02;43;;009002;;10;0;32;;;004004;1;10;10;10;1;73.649
;027003;103;03;01;01;;027003;;8;30;25;;;002004;1;9;0;30;2;73.649
;027003;103;03;02;25;;002004;1;12;0;53;;;002001;1;12;10;10;0;73.649
;027003;103;03;03;53;;002001;1;13;0;25;;;002004;1;13;10;10;0;73.649
;027003;141;01;01;01;;027003;;11;0;53;;;003005;1;11;30;30;1;58.523
;027004;063;01;02;63;22;027004;;8;10;11;;;057007;3;8;30;20;1;73.649
;027004;063;02;03;11;;075012;;12;0;54;;;057007;3;12;15;15;1;73.649
;027004;568;01;05;12;;032005;;10;0;33;;;035001;2;10;40;40;1;58.523
;027005;058;01;03;51;;026002;;17;50;33;;;003005;1;18;0;10;1;58.523
;027005;091;02;01;01;;027005;;8;30;11;;;007006;1;8;50;20;1;51.247
;027005;091;02;03;33;;001002;;12;50;11;;;007006;1;13;15;25;0;51.247
;027006;043;02;02;63;11;001001;;8;5;11;;;003005;1;8;15;10;1;73.649
;027006;052;02;01;01;;027006;;7;30;11;;;002003;1;8;0;30;1;16.982
;027006;052;02;02;11;;002003;1;10;0;53;;;002003;1;10;1;1;0;16.982
;027006;052;02;03;53;;002003;1;10;30;11;;;002003;1;10;31;1;0;16.982
;027006;052;02;04;11;;002003;1;12;30;53;;;002004;1;12;35;5;0;16.982
;027006;052;02;05;53;;002004;1;13;30;11;;;002003;1;13;35;5;0;16.982
;027006;052;03;01;01;;027006;;7;15;24;;;002002;1;7;55;40;1;16.982
;027006;052;04;01;01;;027006;;7;15;24;;;002002;1;7;55;40;1;16.982
;027006;155;01;01;01;;027006;;9;20;11;;;007002;1;9;50;30;1;73.649
;027006;155;01;02;11;;007002;1;12;0;53;;;007002;1;12;10;10;0;73.649
;027006;155;01;03;53;;007002;1;13;50;11;;;007002;1;14;0;10;0;73.649
;027007;035;01;02;41;;025004;;10;15;33;;;002003;1;10;30;15;1;51.247
;027007;160;02;01;01;;027007;;7;30;11;;;003006;1;8;5;35;1;51.247
;027007;160;02;03;01;;027007;;13;0;11;;;003006;1;13;20;20;1;51.247
;027007;168;01;01;01;;027007;;7;30;12;;;035003;2;7;50;20;1;73.649
;027007;168;01;03;01;;027007;;13;30;12;;;035003;2;13;50;20;1;73.649
;027007;168;02;01;01;;027007;;7;30;12;;;031002;2;8;0;30;1;73.649
;027007;168;03;01;01;;027007;;14;0;54;;;002003;1;14;35;35;1;73.649
;027008;002;01;01;01;;027008;;9;30;61;41;;003004;1;10;0;30;1;51.247
;027008;002;02;01;01;;027008;;9;30;41;;;003004;1;10;0;30;1;51.247
;027008;037;02;01;01;;027008;;13;30;41;;;003004;1;14;30;60;2;51.247
;027008;143;03;01;01;;027008;;7;20;25;;;007009;1;8;0;40;1;56.169
;027008;153;03;03;01;;027008;;14;30;42;;;002002;1;15;10;40;1;56.169
;027008;154;03;01;01;;027008;;8;30;11;;;029002;2;9;0;30;1;82.077
;027008;154;03;02;11;;029002;2;11;15;33;;;029002;2;11;25;10;1;82.077
;028001;598;01;01;01;;028001;;10;0;33;;;002001;1;10;37;37;1;58.653
;028001;598;01;02;33;;002001;1;11;37;33;;;002001;1;11;40;3;0;58.653
;028001;598;02;01;01;;028001;;10;0;33;;;002001;1;10;37;37;1;58.653
;028001;598;02;02;33;;002001;1;11;37;33;;;002001;1;11;40;3;0;58.653
;028002;002;02;01;01;;028002;;9;0;34;;;031002;2;9;15;15;1;58.653
;028002;007;01;03;01;;028002;;15;0;41;;;003002;1;15;15;15;1;58.653
;028002;007;02;03;01;;028002;;15;0;41;;;003002;1;15;15;15;1;58.653
;028002;011;01;02;53;;001001;;13;0;33;;;002001;1;14;0;60;0;50.124
;028002;013;01;01;01;;028002;;8;15;42;;;003008;1;9;10;55;1;58.653
;028002;051;01;01;01;;028002;;10;0;51;;;035002;2;10;10;10;1;58.653
;028002;083;01;03;01;;028002;;16;0;54;;;002003;1;16;20;20;1;47.575
;028002;083;02;01;01;;028002;;13;30;33;;;002001;1;13;50;20;1;47.575
;028002;083;03;01;01;;028002;;8;20;23;;;029004;2;8;25;5;0;47.575
;028002;084;02;01;02;;057008;3;5;10;11;;;002003;1;5;40;30;1;58.653
;028002;084;02;04;01;;028002;;22;0;02;;;057008;3;22;30;30;1;58.653
;028002;166;03;01;01;;028002;;7;30;24;;;035004;2;8;0;30;1;47.575
;028002;166;03;03;01;;028002;;16;0;54;;;029003;2;16;10;10;0;47.575
;028003;004;01;01;01;;028003;;7;0;61;41;;003003;1;7;10;10;1;58.653
;028003;004;02;01;01;;028003;;7;0;41;;;003003;1;7;10;10;1;58.653
;028003;010;01;01;02;;029003;2;7;20;11;;;046001;3;7;40;20;1;50.124
;028003;010;01;05;12;;069011;;15;30;11;;;046001;3;16;30;60;1;50.124
;028003;010;01;06;11;;046001;3;17;10;61;01;;029003;2;17;25;15;1;50.124
;028003;021;02;04;11;;024006;;18;0;61;01;;035004;2;18;40;40;1;58.653
;028003;025;01;01;01;;028003;;17;30;12;;;003007;1;18;0;30;1;50.124
;028003;025;01;02;12;;003007;1;18;20;41;;;002002;1;18;50;30;1;50.124
;028003;064;01;01;01;;028003;;11;0;41;;;003001;1;11;20;20;1;50.124
;028003;074;01;01;01;;028003;;7;30;61;23;;029005;2;7;55;25;1;51.9
;028003;074;01;03;01;;028003;;9;30;61;23;;029005;2;9;45;15;1;51.9
;028003;074;01;04;63;23;029005;2;9;46;33;;;003004;1;10;0;14;1;51.9
;028003;074;01;06;01;;028003;;13;20;61;23;;029005;2;13;30;10;1;51.9
;028003;074;01;10;01;;028003;;16;30;64;23;;029005;2;16;35;5;1;51.9
;028003;074;02;01;01;;028003;;7;30;23;;;029004;2;7;55;25;1;51.9
;028003;074;02;03;01;;028003;;13;20;23;;;029004;2;13;30;10;1;51.9
;028003;074;03;01;01;;028003;;7;30;23;;;029004;2;7;55;25;1;51.9
;028003;074;04;01;01;;028003;;9;30;23;;;029004;2;9;45;15;1;51.9
;028003;074;04;02;23;;029004;2;15;0;54;;;029005;2;15;10;10;0;51.9
;028003;076;01;02;33;;006005;;14;15;33;;;004003;1;16;30;135;0;58.653
;028003;076;02;02;33;;006005;;14;15;33;;;004003;1;16;30;135;0;58.653
;028003;103;01;01;01;;028003;;10;30;43;;;035004;2;11;0;30;1;47.575
;028003;103;01;02;43;;035004;2;11;15;33;;;003008;1;11;30;15;1;47.575
;028003;104;01;01;01;;028003;;8;0;51;;;029003;2;8;30;30;1;50.124
;028003;114;03;01;01;;028003;;9;40;24;;;030005;2;10;30;50;0;51.9
;028003;114;04;01;01;;028003;;7;0;24;;;003007;1;8;0;60;1;51.9
;028003;114;04;02;24;;003007;1;15;5;54;;;030005;2;15;30;25;1;51.9
;028003;117;01;02;73;22;006003;;8;25;11;;;002003;1;8;30;5;1;43.683
;028003;117;01;03;11;;002003;1;13;0;53;;;007008;1;13;10;10;0;43.683
;028003;117;01;04;53;;007008;1;15;0;91;;;002003;1;15;5;5;0;43.683
;028003;117;01;05;91;;002003;1;15;13;11;;;002003;1;15;20;7;1;43.683
;028003;117;01;06;11;;002003;1;17;0;64;22;;007006;1;17;10;10;1;43.683
;028003;117;02;03;01;;028003;;13;0;53;;;007008;1;13;20;20;1;43.683
;028003;117;02;04;53;;007008;1;15;0;32;;;002001;1;17;0;120;0;43.683
;028003;117;03;01;01;;028003;;7;0;24;;;007001;1;7;55;55;2;43.683
;028003;117;03;02;24;;007001;1;12;0;53;;;007001;1;12;10;10;0;43.683
;028003;117;03;03;53;;007001;1;12;50;24;;;007001;1;13;0;10;0;43.683
;028003;134;01;01;01;;028003;;10;0;43;;;003001;1;10;10;10;1;50.124
;028003;134;01;02;43;;003001;1;11;25;41;;;002004;1;11;35;10;0;50.124
;028003;168;01;01;01;;028003;;7;0;11;;;035002;2;7;10;10;1;47.575
;028003;168;02;01;01;;028003;;8;5;61;21;;029001;2;8;20;15;1;47.575
;028003;543;01;02;33;;022002;;9;55;42;;;004003;1;10;5;10;1;58.653
;028003;543;01;03;42;;004003;1;10;10;33;;;002002;1;10;20;10;1;58.653
;028003;543;02;02;33;;022002;;9;55;42;;;004003;1;10;5;10;1;58.653
;028003;543;02;03;42;;004003;1;10;10;33;;;002002;1;10;20;10;1;58.653
;028003;595;04;01;01;;028003;;8;45;23;;;029004;2;8;55;10;0;51.9
;028004;019;01;01;01;;028004;;10;0;52;;;003003;1;11;37;97;1;51.9
;028004;019;02;01;01;;028004;;7;30;61;23;;029005;2;7;50;20;1;51.9
;028004;019;02;02;63;23;029005;2;7;50;11;;;029002;2;7;55;5;1;51.9
;028004;019;02;03;11;;029002;2;12;0;64;23;;029005;2;12;5;5;1;51.9
;028004;019;02;05;01;;028004;;13;20;11;;;029002;2;13;30;10;1;51.9
;028004;019;04;01;01;;028004;;7;30;23;;;029005;2;7;50;20;1;51.9
;028004;038;01;01;01;;028004;;10;0;33;;;030001;2;10;20;20;1;50.124
;028004;038;01;02;33;;030001;2;10;50;32;;;035002;2;11;5;15;1;50.124
;028004;049;01;01;01;;028004;;9;0;32;;;002002;1;10;0;60;1;50.124
;028004;056;01;03;01;;028004;;14;30;51;;;004002;1;14;55;25;1;47.575
;028004;067;01;01;01;;028004;;9;0;11;;;004004;1;9;15;15;1;58.653
;028004;067;01;03;01;;028004;;14;30;11;;;004004;1;14;45;15;1;58.653
;028004;072;01;04;12;;035005;;16;50;64;21;;031002;2;17;0;10;1;47.575
;028004;072;02;01;01;;028004;;7;15;61;21;;031002;2;7;45;30;1;47.575
;028004;098;01;01;01;;028004;;8;25;11;;;031004;2;8;55;30;1;47.575
;028004;100;01;02;53;;022003;;9;0;11;;;004003;1;9;15;15;1;51.9
;028004;100;02;01;01;;028004;;8;5;61;22;;029002;2;8;15;10;1;51.9
;028004;100;02;06;01;;028004;;17;52;64;22;;029002;2;18;2;10;1;51.9
;028004;100;03;01;01;;028004;;8;5;22;;;029002;2;8;15;10;1;51.9
;028004;100;04;01;01;;028004;;8;5;22;;;029002;2;8;15;10;1;51.9
;028004;119;02;02;63;22;028002;;8;22;11;;;002003;1;8;40;18;1;47.575
;028004;120;01;03;01;;028004;;15;0;33;;;035001;2;15;15;15;1;51.9
;028004;120;01;06;32;;035005;;17;15;33;;;035001;2;17;30;15;1;51.9
;028004;120;04;01;01;;028004;;8;45;25;;;030001;2;9;0;15;1;51.9
;028004;120;04;03;01;;028004;;13;35;25;;;030001;2;14;0;25;1;51.9
;028004;120;04;06;32;;035005;;17;15;33;;;035001;2;17;30;15;1;51.9
;028004;121;01;01;01;;028004;;13;0;61;23;;029005;2;13;10;10;1;50.124
;028004;121;01;03;01;;028004;;16;20;64;23;;029005;2;16;30;10;1;50.124
;028004;128;01;03;01;;028004;;19;0;64;54;;003008;1;19;25;25;1;50.124
;028004;135;02;01;01;;028004;;16;0;41;;;002003;1;17;0;60;1;58.653
;028004;135;02;02;41;;002003;1;17;30;52;;;002002;1;18;7;37;0;58.653
