Zonage_bis_ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;Zonage_bis_1_ZONE_MORPHO;D4H;D4M;D5_A;D5_B;D6;D7;Zonage_bis_2_ZONE_MORPHO;D8H;D8M;D9;D10;COEP
;041002;110;02;02;11;;004003;1;10;0;12;;;014005;;10;20;20;1;39.542
;041002;110;02;04;11;;004003;1;21;30;01;;;041002;;21;40;10;1;39.542
;041002;110;03;02;11;;003003;1;17;0;01;;;041002;;18;0;60;2;39.542
;041002;114;02;02;11;;002002;1;12;0;53;;;002002;1;12;5;5;0;111.599
;041002;114;02;03;53;;002002;1;13;55;11;;;002002;1;14;0;5;0;111.599
;041002;114;02;04;11;;002002;1;18;30;01;;;041002;;19;30;60;1;111.599
;041002;117;01;02;11;;002003;1;12;15;52;;;002001;1;12;30;15;0;53.284
;041002;117;01;03;52;;002001;1;12;30;11;;;002003;1;12;45;15;0;53.284
;041002;117;01;04;11;;002003;1;16;45;01;;;041002;;17;45;60;2;53.284
;041002;144;01;02;33;;002001;1;14;0;52;;;002002;1;16;18;138;0;45.897
;041002;144;01;03;52;;002002;1;16;18;01;;;041002;;18;36;138;1;45.897
;041002;144;02;03;62;52;002002;1;18;0;01;;;041002;;18;36;36;1;45.897
;041003;006;03;02;54;;003008;1;18;50;01;;;041003;;20;0;70;2;53.284
;041003;080;01;02;63;11;031001;2;7;35;11;;;031002;2;7;45;10;1;45.897
;041003;080;01;03;11;;031002;2;11;45;64;11;;031001;2;11;55;10;1;45.897
;041003;080;01;04;62;11;031001;2;12;0;53;;;038004;;12;10;10;1;45.897
;041003;080;01;06;63;11;031001;2;13;15;11;;;031002;2;13;25;10;1;45.897
;041003;080;01;07;11;;031002;2;16;50;64;11;;031001;2;17;0;10;1;45.897
;041003;080;01;08;62;11;031001;2;17;5;01;;;041003;;17;30;25;1;45.897
;041003;080;02;02;11;;031001;2;12;0;53;;;038004;;12;10;10;1;45.897
;041003;080;02;04;11;;031001;2;17;5;01;;;041003;;17;30;25;1;45.897
;041004;027;02;02;41;;002003;1;17;15;01;;;041004;;18;0;45;1;45.897
;041004;029;02;02;11;;003003;1;17;0;01;;;041004;;17;45;45;1;53.284
;041004;050;02;05;61;41;002001;1;15;15;61;54;;015008;;15;30;15;1;53.284
;041004;062;01;03;12;;007002;1;11;30;01;;;041004;;12;0;30;1;45.897
;042001;008;01;02;63;25;030001;2;8;0;11;;;037001;;8;15;15;1;25.392
;042001;008;01;02;63;25;030001;2;8;0;11;;;037001;;8;15;15;1;25.392
;042001;008;02;02;25;;030001;2;17;0;51;;;007009;1;17;30;30;1;25.392
;042001;008;02;03;51;;007009;1;19;45;01;;;042001;;20;15;30;1;25.392
;042001;117;01;02;11;;030001;2;16;0;01;;;042001;;17;30;90;1;30.907
;042001;123;02;02;32;;002001;1;12;40;01;;;042001;;13;5;25;1;32.997
;042002;066;04;02;25;;031003;2;17;0;01;;;042002;;17;45;45;1;10.013
;042002;096;01;03;33;;002004;1;13;5;33;;;002001;1;13;10;5;1;32.997
;042002;096;01;04;33;;002001;1;13;20;42;;;007001;1;13;30;10;0;32.997
;042002;096;01;05;42;;007001;1;13;40;53;;;002001;1;13;50;10;0;32.997
;042002;096;01;06;53;;002001;1;14;30;01;;;042002;;15;0;30;1;32.997
;042002;096;02;03;33;;002004;1;13;5;33;;;002001;1;13;10;5;1;32.997
;042002;096;02;04;33;;002001;1;13;20;42;;;007001;1;13;30;10;0;32.997
;042002;096;02;05;42;;007001;1;13;40;53;;;002001;1;13;50;10;0;32.997
;042002;096;02;06;53;;002001;1;14;30;01;;;042002;;15;0;30;1;32.997
;042002;116;01;02;12;;002003;1;10;0;12;;;100002;;11;20;80;1;39.018
;042003;042;01;04;42;;003003;1;15;20;01;;;042003;;16;10;50;2;25.392
;042003;042;02;03;43;;002001;1;16;20;01;;;042003;;17;30;70;2;25.392
;042003;065;02;03;33;;002001;1;13;0;11;;;017002;;13;20;20;1;39.018
;042003;107;03;02;11;;035051;2;16;20;01;;;042003;;16;50;30;1;32.997
;042004;001;01;02;42;;002001;1;14;20;01;;;042004;;15;0;40;1;10.013
;042004;011;01;04;42;;002001;1;14;0;01;;;042004;;15;0;60;1;25.392
;042004;011;02;02;43;;002001;1;12;0;01;;;042004;;13;0;60;1;25.392
;042004;017;01;02;42;;002001;1;14;30;01;;;042004;;15;0;30;1;10.013
;042004;036;02;02;52;;002001;1;15;20;01;;;042004;;16;0;40;1;32.997
;042004;054;02;04;43;;002001;1;17;30;01;;;042004;;18;0;30;1;25.392
;042004;061;02;02;42;;002001;1;12;0;01;;;042004;;12;45;45;1;25.392
;042004;067;01;02;63;11;007006;1;7;0;01;;;042004;;7;30;30;1;39.018
;042004;067;02;02;11;;007006;1;14;45;01;;;042004;;15;55;70;2;39.018
;042004;067;03;06;51;;035002;2;21;0;01;;;042004;;21;30;30;1;39.018
;042004;087;01;02;11;;007006;1;8;0;12;;;048006;;8;30;30;1;10.013
;042004;087;01;05;11;;007006;1;17;30;01;;;042004;;18;30;60;1;10.013
;042004;091;01;02;41;;002001;1;11;0;54;;;007001;1;11;30;30;0;45.021
;042004;091;01;03;54;;007001;1;15;0;01;;;042004;;16;0;60;1;45.021
;042004;091;02;07;54;;007001;1;18;0;01;;;042004;;18;45;45;1;45.021
;042004;091;03;02;32;;002001;1;12;0;53;;;003008;1;12;30;30;0;45.021
;042004;091;03;03;53;;003008;1;13;30;32;;;002001;1;14;0;30;0;45.021
;042004;091;03;04;32;;002001;1;17;0;54;;;007001;1;17;30;30;0;45.021
;042004;091;03;05;54;;007001;1;18;0;01;;;042004;;18;45;45;1;45.021
;043001;031;01;02;63;11;002001;1;10;30;54;;;038002;;11;0;30;1;86.601
;043001;031;01;05;62;11;002001;1;20;0;01;;;043001;;20;30;30;1;86.601
;043001;031;02;02;11;;002001;1;15;0;53;;;002002;1;15;5;5;0;86.601
;043001;031;02;03;53;;002002;1;15;55;11;;;002001;1;16;0;5;0;86.601
;043001;031;02;04;11;;002001;1;20;0;01;;;043001;;20;30;30;1;86.601
;043001;033;01;02;41;;002002;1;12;0;01;;;043001;;12;20;20;1;86.601
;043001;033;02;02;61;41;002002;1;12;0;01;;;043001;;12;20;20;1;86.601
;043001;089;03;02;24;;030005;2;17;0;01;;;043001;;18;15;75;2;65.541
;043001;092;02;05;11;;004003;1;17;0;01;;;043001;;17;30;30;1;65.541
;043001;106;03;03;12;;007009;1;14;0;11;;;045004;;14;30;30;1;77.645
;043001;128;04;02;29;;002001;1;12;0;53;;;007005;1;12;10;10;0;77.645
;043001;128;04;03;53;;007005;1;13;20;29;;;002001;1;13;30;10;0;77.645
;043001;128;04;04;29;;002001;1;18;0;01;;;043001;;19;20;80;2;77.645
;043001;134;03;02;24;;007009;1;17;0;01;;;043001;;17;40;40;1;77.645
;043002;012;01;01;11;;031004;2;9;0;01;;;043002;;9;45;45;1;116.768
;043002;038;01;02;63;24;007001;1;8;0;61;11;;002003;1;8;15;15;1;77.645
;043002;038;01;03;63;11;002003;1;8;15;11;;;005006;;8;50;35;1;77.645
;043002;038;01;05;62;11;002003;1;18;30;64;54;;006001;;18;45;15;1;77.645
;043002;038;02;02;63;24;007001;1;8;0;11;;;002003;1;8;15;15;1;77.645
;043002;038;02;03;11;;002003;1;18;30;64;54;;006001;;18;45;15;1;77.645
;043002;038;03;02;11;;003001;1;13;0;53;;;003002;1;13;10;10;0;77.645
;043002;038;03;03;53;;003002;1;14;45;11;;;003001;1;14;55;10;0;77.645
;043002;038;03;04;11;;003001;1;19;0;01;;;043002;;19;25;25;1;77.645
;043002;038;04;02;25;;007001;1;10;0;54;;;006001;;10;45;45;1;77.645
;043002;070;02;04;31;;002001;1;18;0;54;;;025004;;18;10;10;1;86.601
;043003;006;01;04;11;;030001;2;19;0;01;;;043003;;19;35;35;1;77.645
;043003;006;02;02;32;;002001;1;15;50;64;22;;043003;;16;20;30;1;77.645
;043004;003;03;02;24;;007001;1;15;55;01;;;043004;;17;0;65;1;72.356
;043004;003;04;02;24;;007001;1;17;0;01;;;043004;;17;55;55;1;72.356
;043004;043;01;02;63;41;007009;1;8;45;12;;;008003;;8;50;5;1;86.601
;043004;043;02;02;41;;007009;1;9;0;54;;;016001;;9;25;25;0;86.601
;043004;059;02;02;11;;003003;1;7;30;12;;;007009;1;7;40;10;1;65.541
;043004;059;02;03;12;;007009;1;8;0;11;;;003003;1;8;10;10;1;65.541
;043004;059;02;04;11;;003003;1;10;30;12;;;038004;;10;55;25;1;65.541
;043004;059;02;06;11;;003003;1;13;30;54;;;023001;;13;50;20;1;65.541
;043004;061;02;03;62;41;007006;1;17;15;33;;;006005;;17;35;20;1;86.601
;043004;064;01;04;51;;007007;1;17;30;01;;;043004;;18;0;30;1;116.768
;043004;079;01;03;33;;002003;1;12;20;52;;;001001;;13;25;65;0;116.768
;043004;087;01;04;91;;031003;2;14;25;01;;;043004;;14;45;20;1;116.768
;043004;093;01;03;12;;035001;2;18;0;12;;;053019;;19;0;60;1;77.645
;043004;115;02;02;11;;003007;1;17;40;01;;;043004;;18;40;60;1;72.356
;043004;121;01;02;11;;030001;2;12;10;54;;;047004;;12;25;15;1;72.356
;043004;121;01;04;11;;030001;2;17;30;33;;;043001;;17;55;25;1;72.356
;043004;121;02;03;73;54;003008;1;9;25;01;;;043004;;10;0;35;1;72.356
;043005;029;02;02;11;;046001;3;18;0;42;;;046003;;18;45;45;1;65.541
;043005;077;01;02;11;;002002;1;15;30;01;;;043005;;20;15;285;1;86.601
;043006;007;01;02;11;;002002;1;13;0;33;;;002003;1;13;20;20;0;65.541
;043006;007;01;03;33;;002003;1;13;25;11;;;002002;1;13;50;25;0;65.541
;043006;007;01;04;11;;002002;1;19;0;54;;;002003;1;19;15;15;0;65.541
;043006;007;01;05;54;;002003;1;19;20;01;;;043006;;20;20;60;1;65.541
;043006;095;01;02;11;;003003;1;13;0;12;;;100002;;13;30;30;1;65.541
;044001;003;01;02;11;;030001;2;12;0;64;21;;030001;2;12;10;10;1;48.363
;044001;003;01;03;62;21;030001;2;12;10;01;;;044001;;12;35;25;1;48.363
;044001;003;02;02;63;21;030001;2;8;50;11;;;030001;2;9;0;10;1;48.363
;044001;003;02;03;11;;030001;2;12;30;53;;;030001;2;12;35;5;0;48.363
;044001;003;02;04;53;;030001;2;13;30;11;;;030001;2;13;35;5;0;48.363
;044001;003;02;05;11;;030001;2;17;40;01;;;044001;;18;10;30;1;48.363
;044001;003;03;02;21;;030001;2;12;10;01;;;044001;;12;35;25;1;48.363
;044001;003;04;02;21;;030001;2;12;10;01;;;044001;;12;35;25;1;48.363
;044001;016;01;04;32;;002001;1;16;25;01;;;044001;;16;50;25;1;29.403
;044001;084;01;04;61;41;002001;1;18;0;31;;;002001;1;18;10;10;0;29.403
;044001;084;01;05;31;;002001;1;18;45;01;;;044001;;19;15;30;1;29.403
;044001;084;02;04;41;;002001;1;18;0;31;;;002001;1;18;10;10;0;29.403
;044001;084;02;05;31;;002001;1;18;45;01;;;044001;;19;15;30;1;29.403
;044002;021;02;04;33;;002003;1;16;30;61;01;;025001;;16;45;15;1;29.403
;044002;040;02;04;33;;002002;1;13;0;01;;;044002;;13;30;30;1;48.363
;044002;055;01;04;51;;030001;2;20;0;01;;;044002;;20;30;30;1;29.403
;044002;055;02;04;51;;030001;2;20;0;01;;;044002;;20;30;30;1;29.403
;044002;056;01;02;11;;046001;3;8;30;81;;8;049001;;13;15;285;1;29.403
;044002;061;01;04;33;;002002;1;13;5;01;;;044002;;13;35;30;1;29.403
;044002;061;02;04;33;;002002;1;13;5;01;;;044002;;13;35;30;1;29.403
;044002;069;01;02;73;52;003002;1;6;30;01;;;044002;;7;0;30;1;48.363
;044002;076;01;04;12;;035051;2;13;45;11;;;044001;;14;10;25;1;29.403
;044002;076;02;04;52;;002001;1;16;45;54;;;044002;;18;45;120;2;29.403
;044002;077;02;03;53;;002004;1;13;15;11;;;035005;;13;30;15;1;48.363
;044002;078;02;02;54;;003005;1;12;30;53;;;002003;1;13;0;30;0;29.403
;044002;078;02;03;53;;002003;1;14;30;52;;;001002;;16;0;90;0;29.403
;044002;112;03;03;29;;035003;2;16;30;25;;;035005;;16;50;20;1;48.363
;044002;129;01;02;73;24;003008;1;7;15;11;;;002002;1;7;30;15;1;37.371
;044002;129;01;03;11;;002002;1;13;0;52;;;002002;1;13;15;15;0;37.371
;044002;129;01;04;52;;002002;1;13;15;11;;;002002;1;13;30;15;0;37.371
;044002;129;01;05;11;;002002;1;17;0;01;;;044002;;17;30;30;1;37.371
;044002;129;02;02;11;;002002;1;13;0;52;;;002002;1;13;15;15;0;37.371
;044002;129;02;03;52;;002002;1;13;15;11;;;002002;1;13;30;15;0;37.371
;044002;129;02;04;11;;002002;1;17;30;52;;;003008;1;17;45;15;1;37.371
;044002;129;02;05;52;;003008;1;17;45;74;24;;003008;1;18;0;15;0;37.371
;044002;129;02;06;72;24;003008;1;18;0;01;;;044002;;18;30;30;1;37.371
;044004;038;01;03;32;;007005;1;14;0;61;42;;002002;1;14;15;15;1;48.363
;044004;038;01;04;61;42;002002;1;14;30;64;41;;027004;;15;0;30;1;48.363
;044004;038;02;03;32;;007005;1;14;0;42;;;002002;1;14;15;15;1;48.363
;044004;038;02;04;42;;002002;1;14;30;64;41;;027004;;15;0;30;1;48.363
;044004;046;01;02;54;;035004;2;15;0;01;;;044004;;15;40;40;1;29.403
;044004;089;01;03;52;;002003;1;17;0;51;;;014001;;18;0;60;0;29.403
;044005;022;03;02;24;;007001;1;16;0;01;;;044005;;16;45;45;2;48.363
;044005;107;01;03;12;;004003;1;11;50;53;;;002001;1;12;0;10;1;48.363
;044005;107;01;04;53;;002001;1;13;30;12;;;061005;;14;0;30;1;48.363
;044005;107;02;04;53;;002001;1;13;45;11;;;043002;;14;0;15;1;48.363
;044006;032;03;02;42;;030001;2;9;50;54;;;006003;;10;5;15;1;48.363
;044006;032;04;07;63;01;002002;1;24;45;01;;;044006;;25;0;15;1;48.363
;045001;036;02;04;11;;046001;3;19;0;01;;;045001;;19;30;30;1;49.088
;045001;087;02;02;41;;007003;1;14;45;41;;;045003;;15;15;30;1;22.46
;045003;009;01;07;63;28;057005;3;18;55;01;;;045003;;19;20;25;1;68.049
;045003;009;01;09;62;28;057005;3;22;5;01;;;045003;;22;30;25;1;68.049
;045003;009;03;02;12;;057005;3;15;0;01;;;045003;;15;45;45;1;68.049
;045003;009;03;04;28;;057005;3;22;5;01;;;045003;;22;30;25;1;68.049
;045003;043;01;02;91;;002003;1;11;0;91;;;067001;;12;45;105;2;49.088
;045003;095;02;03;53;;002001;1;12;15;25;;;024003;;12;30;15;1;59.305
;045003;099;02;02;11;;035002;2;18;0;01;;;045003;;18;45;45;1;49.088
;045004;015;01;07;91;;035001;2;22;15;01;;;045004;;23;0;45;1;49.088
;045004;015;02;04;91;;035001;2;22;15;01;;;045004;;23;0;45;1;49.088
;045004;037;01;03;32;;002001;1;17;0;52;;;002002;1;17;30;30;0;61.674
;045004;037;01;04;52;;002002;1;17;30;54;;;018004;;18;0;30;1;61.674
;045004;056;03;02;24;;007006;1;16;30;01;;;045004;;18;0;90;1;68.049
;045005;010;01;02;12;;031004;2;6;30;33;;;049005;;6;50;20;1;59.305
;045005;019;01;02;42;;002002;1;11;0;32;;;045004;;11;45;45;1;49.088
;045005;045;01;03;53;;035004;2;12;55;11;;;035005;;13;0;5;1;49.088
;045005;073;03;03;25;;035004;2;18;5;64;11;;030002;;18;15;10;1;59.305
;045005;092;02;06;11;;035051;2;19;30;01;;;045005;;20;0;30;1;59.305
;046003;007;01;02;11;;004004;1;13;30;01;;;046003;;14;10;40;1;55.632
;046003;007;02;02;63;11;004004;1;8;50;11;;;007005;1;9;20;30;1;55.632
;046003;007;02;03;11;;007005;1;13;0;64;11;;004004;1;13;30;30;1;55.632
;046003;007;02;04;62;11;004004;1;13;30;01;;;046003;;14;10;40;1;55.632
;046003;017;01;06;32;;002001;1;17;30;01;;;046003;;18;15;45;1;55.632
;046003;017;02;06;32;;002001;1;17;30;01;;;046003;;18;15;45;1;55.632
;046003;022;01;02;33;;046001;3;9;30;32;;;048002;;9;40;10;1;55.632
;046003;024;01;02;11;;035004;2;17;0;01;;;046003;;18;0;60;1;103.464
;046003;043;01;04;12;;035004;2;10;15;12;;;038002;;10;35;20;1;181.583
;046003;052;01;02;11;;029001;2;17;30;01;;;046003;;17;45;15;1;181.583
;046003;093;02;02;11;;002004;1;17;30;01;;;046003;;18;20;50;1;55.632
;046003;094;01;03;62;01;046002;3;16;45;61;41;;048005;;17;0;15;1;103.464
;046003;094;01;05;63;01;046002;3;18;0;54;;;047004;;18;20;20;1;103.464
;046004;020;02;02;63;24;035001;2;8;0;41;;;037002;;8;15;15;1;87.006
;046004;020;02;07;62;24;035001;2;12;20;01;;;046004;;12;40;20;1;87.006
;046004;020;03;02;24;;035001;2;12;20;01;;;046004;;12;40;20;1;87.006
;046005;011;01;02;11;;003003;1;14;30;41;;;003005;1;14;40;10;0;103.464
;046005;011;01;03;41;;003005;1;15;40;33;;;003005;1;15;43;3;0;103.464
;047001;005;01;03;54;;003002;1;10;30;11;;;006001;;10;50;20;1;49.756
;047002;004;01;05;52;;002001;1;18;8;01;;;047002;;19;1;53;1;51.522
;047002;105;01;02;12;;046002;3;12;0;33;;;047003;;12;10;10;1;49.756
;047003;018;01;02;52;;002001;1;15;8;01;;;047003;;16;0;52;1;49.756
;047003;018;02;02;11;;007009;1;18;20;01;;;047003;;19;10;50;1;49.756
;047003;058;01;02;11;;007001;1;17;0;01;;;047003;;17;30;30;1;51.522
;047003;058;03;02;24;;030005;2;18;0;01;;;047003;;18;45;45;1;51.522
;047003;097;01;02;32;;035002;2;10;30;33;;;047004;;10;40;10;1;49.756
;047003;097;02;02;32;;035002;2;10;30;33;;;047004;;10;40;10;1;49.756
;047004;075;01;02;51;;046001;3;11;10;01;;;047004;;11;30;20;1;49.756
;047004;520;01;02;11;;003008;1;11;45;01;;;047004;;12;10;25;1;81.671
;047004;520;01;04;11;;003008;1;17;11;01;;;047004;;17;36;25;1;81.671
;048001;004;01;03;53;;002003;1;15;0;01;;;048001;;15;30;30;1;75.088
;048001;041;02;02;11;;035002;2;7;30;81;;40;076005;;13;30;360;1;54.181
;048001;041;02;04;11;;035002;2;19;45;01;;;048001;;20;0;15;1;54.181
;048001;078;01;02;63;11;002003;1;8;40;01;;;048001;;9;10;30;1;54.181
;048001;078;02;02;11;;002003;1;19;0;01;;;048001;;19;45;45;1;54.181
;048001;118;01;02;32;;057008;3;11;0;01;;;048001;;11;10;10;1;75.088
;048002;077;01;02;32;;057008;3;10;15;01;;;048002;;11;35;80;0;70.34
;048002;077;01;04;54;;002002;1;15;45;01;;;048002;;17;0;75;1;70.34
;048003;022;01;02;81;;002003;1;10;30;53;;;002003;1;13;0;150;1;87.673
;048003;022;01;03;53;;002003;1;13;34;81;;10;056001;;16;17;163;1;87.673
;048003;036;01;05;54;;057009;3;19;0;01;;;048003;;19;15;15;1;54.181
;048003;036;02;05;54;;057009;3;19;0;01;;;048003;;19;15;15;1;54.181
;048003;050;01;02;32;;046001;3;8;50;01;;;048003;;9;0;10;0;75.088
;048003;050;02;02;51;;035051;2;12;0;01;;;048003;;12;15;15;1;75.088
;048003;076;02;02;32;;046001;3;16;10;01;;;048003;;16;30;20;0;54.181
;048004;019;02;04;32;;057008;3;11;50;01;;;048004;;12;0;10;1;54.181
;048004;025;01;06;51;;002004;1;22;0;53;;;002003;1;22;10;10;0;87.673
;048004;025;01;07;53;;002003;1;23;30;01;;;048004;;24;0;30;1;87.673
;048004;025;02;02;32;;046001;3;10;40;01;;;048004;;10;50;10;1;87.673
;048004;025;02;07;51;;002004;1;22;0;53;;;002003;1;22;10;10;0;87.673
;048004;025;02;08;53;;002003;1;23;30;01;;;048004;;24;0;30;1;87.673
;048004;032;01;04;12;;007006;1;16;0;11;;;017001;;16;20;20;1;49.834
;048004;035;02;02;32;;046001;3;10;50;01;;;048004;;11;0;10;1;75.088
;048005;005;01;02;42;;035051;2;13;5;54;;;048001;;13;30;25;1;70.34
;048005;030;01;02;91;;002001;1;10;30;01;;;048005;;11;15;45;1;75.088
;048005;030;01;04;91;;057007;3;12;0;01;;;048005;;12;15;15;1;75.088
;048005;030;01;06;51;;003003;1;17;15;01;;;048005;;18;15;60;1;75.088
;048005;030;02;02;91;;002001;1;10;30;01;;;048005;;11;15;45;1;75.088
;048005;030;02;04;91;;057007;3;12;0;01;;;048005;;12;15;15;1;75.088
;048005;030;02;06;41;;057008;3;15;15;32;;;057008;3;15;20;5;1;75.088
;048005;030;02;07;32;;057008;3;16;15;01;;;048005;;16;30;15;1;75.088
;048005;031;01;04;32;;002001;1;19;0;01;;;048005;;19;30;30;1;75.088
;048005;031;02;02;32;;002001;1;19;0;01;;;048005;;19;30;30;1;75.088
;048005;069;01;05;53;;007001;1;23;30;54;;;007001;1;24;0;30;2;70.34
;048007;046;01;03;54;;003003;1;21;30;01;;;048007;;22;0;30;1;70.34
;048007;048;01;12;43;;002003;1;13;30;01;;;048007;;14;0;30;1;75.088
;048007;103;02;02;11;;035051;2;17;0;01;;;048007;;17;30;30;1;49.834
;049001;053;01;02;54;;004003;1;16;15;01;;;049001;;17;0;45;1;67.019
;049001;053;02;02;54;;004003;1;16;15;01;;;049001;;17;0;45;1;67.019
;049002;134;01;02;54;;029002;2;10;45;61;51;;029005;2;10;55;10;1;67.019
;049002;134;01;03;61;51;029005;2;12;15;54;;;029002;2;12;25;10;1;67.019
;049002;134;01;04;54;;029002;2;13;10;61;41;;020002;;13;30;20;1;67.019
;049002;134;01;06;61;51;029005;2;15;50;54;;;029002;2;16;0;10;1;67.019
;049002;134;01;07;54;;029002;2;17;30;01;;;049002;;18;0;30;1;67.019
;049002;134;02;02;91;;035001;2;12;5;53;;;035001;2;12;8;3;0;67.019
;049002;134;02;03;53;;035001;2;12;55;91;;;035001;2;13;8;13;0;67.019
;049002;134;02;04;91;;035001;2;17;10;01;;;049002;;17;30;20;1;67.019
;049003;013;01;02;62;01;046001;3;16;20;61;41;;046001;3;16;25;5;1;67.019
;049003;013;01;03;61;41;046001;3;18;0;61;01;;046001;3;18;5;5;1;67.019
;049003;013;01;04;63;01;046001;3;18;5;01;;;049003;;18;30;25;1;67.019
;049003;013;02;04;62;01;046001;3;16;20;61;41;;046001;3;16;25;5;1;67.019
;049003;013;02;05;61;41;046001;3;18;0;61;01;;046001;3;18;5;5;1;67.019
;049003;013;02;06;63;01;046001;3;18;5;01;;;049003;;18;30;25;1;67.019
;049004;124;01;02;11;;057006;3;7;30;12;;;062002;;8;15;45;1;42.198
;049004;124;01;04;11;;057006;3;18;0;01;;;049004;;18;25;25;1;42.198
;049005;051;01;02;91;;007006;1;12;10;53;;;007006;1;12;15;5;0;67.019
;049005;051;01;03;53;;007006;1;13;25;91;;;007006;1;13;30;5;0;67.019
;049005;051;01;04;91;;007006;1;18;0;01;;;049005;;18;30;30;1;67.019
;049005;106;03;02;11;;057005;3;11;45;01;;;049005;;12;10;25;1;42.198
;049005;106;03;04;11;;057005;3;17;30;01;;;049005;;18;0;30;1;42.198
;049006;046;02;05;42;;007001;1;11;30;42;;;007001;1;11;35;5;1;67.019
;049006;046;02;06;42;;007001;1;11;40;64;23;;056006;;12;0;20;1;67.019
;049006;056;01;05;42;;002001;1;15;30;01;;;049006;;16;15;45;1;136.867
;049006;114;01;02;11;;002004;1;12;50;53;;;002004;1;12;55;5;0;91.475
;049006;114;01;03;53;;002004;1;13;30;11;;;002004;1;13;35;5;0;91.475
;049006;114;01;04;11;;002004;1;17;20;01;;;049006;;17;36;16;1;91.475
;049006;523;02;02;33;;002002;1;11;10;33;;;002001;1;11;20;10;0;42.198
;049006;523;02;03;33;;002001;1;13;40;53;;;002003;1;14;0;20;0;42.198
;049006;523;02;04;53;;002003;1;15;0;01;;;049006;;15;30;30;1;42.198
;050001;006;01;02;52;;002002;1;15;10;01;;;050001;;20;30;320;1;79.313
;050001;062;01;03;41;;003003;1;17;0;52;;;002001;1;18;0;60;0;79.313
;050001;062;01;04;52;;002001;1;18;0;01;;;050001;;19;0;60;1;79.313
;050001;126;01;04;42;;003008;1;15;30;01;;;050001;;16;30;60;1;79.358
;050005;035;01;09;41;;002001;1;19;0;01;;;050005;;19;40;40;1;64.894
;050005;035;02;04;61;41;002001;1;19;0;01;;;050005;;19;40;40;1;64.894
;050005;052;01;02;52;;002001;1;16;52;01;;;050005;;18;44;112;1;79.313
;050005;052;02;02;52;;002001;1;16;52;01;;;050005;;18;44;112;1;79.313
;050005;052;03;03;53;;004004;1;14;0;42;;;003001;1;14;20;20;0;79.313
;050005;052;03;04;42;;003001;1;17;0;01;;;050005;;18;20;80;1;79.313
;050005;084;01;02;11;;002004;1;16;0;01;;;050005;;16;40;40;1;65.911
;051005;176;01;06;53;;007002;1;24;30;01;;;051005;;25;15;45;1;88.043
;052001;058;01;04;42;;004004;1;14;0;11;;;025005;;14;20;20;1;80.862
;052005;086;01;02;11;;002003;1;12;30;53;;;002003;1;12;40;10;0;84.256
;052005;086;01;03;53;;002003;1;14;0;11;;;002003;1;14;10;10;0;84.256
;052005;086;01;04;11;;002003;1;20;30;01;;;052005;;21;0;30;1;84.256
;052005;086;02;05;32;;002001;1;15;30;01;;;052005;;15;50;20;1;84.256
;052005;135;02;03;11;;002004;1;18;45;01;;;052005;;19;30;45;1;80.862
;052009;022;03;02;24;;002002;1;12;30;53;;;002002;1;12;32;2;0;80.862
;052009;022;03;03;53;;002002;1;13;30;24;;;002002;1;13;32;2;0;80.862
;052009;022;03;04;24;;002002;1;17;0;01;;;052009;;17;45;45;1;80.862
;052012;108;02;02;11;;007009;1;17;0;01;;;052012;;18;0;60;1;84.256
;052012;119;01;02;42;;035002;2;10;30;01;;;052012;;11;30;60;1;80.862
;052012;119;02;03;11;;003005;1;12;30;33;;;003004;1;12;40;10;0;80.862
;052012;119;02;04;33;;003004;1;12;50;11;;;003005;1;13;0;10;0;80.862
;052012;119;02;05;11;;003005;1;19;20;64;54;;024007;;19;40;20;1;80.862
;052013;049;02;02;11;;003001;1;18;0;01;;;052013;;18;50;50;1;69.345
;053002;004;01;02;11;;004001;1;12;15;53;;;007006;1;12;30;15;1;72.935
;053002;004;01;03;53;;007006;1;14;15;42;;;004004;1;14;30;15;1;72.935
;053002;004;01;04;42;;004004;1;16;0;11;;;004001;1;16;15;15;1;72.935
;053002;004;01;05;11;;004001;1;16;20;01;;;053002;;17;20;60;1;72.935
;053002;004;01;07;11;;004001;1;27;0;01;;;053002;;27;30;30;1;72.935
;053005;053;02;04;63;51;007006;1;14;10;51;;;002001;1;15;0;50;0;118.92
;053005;053;02;05;51;;002001;1;15;10;64;51;;007006;1;16;0;50;0;118.92
;053005;058;01;03;32;;002001;1;18;0;01;;;053005;;18;45;45;2;72.935
;053005;058;02;03;32;;002001;1;18;0;01;;;053005;;18;45;45;2;72.935
;053005;063;02;03;11;;035051;2;17;0;64;54;;053005;;18;0;60;1;86.708
;053005;084;01;02;42;;035002;2;10;30;01;;;053005;;11;30;60;1;118.92
;053005;084;02;03;11;;002004;1;12;30;33;;;002004;1;12;40;10;0;118.92
;053005;084;02;04;33;;002004;1;12;45;11;;;002004;1;12;55;10;0;118.92
;053005;084;02;05;11;;002004;1;19;20;64;54;;024007;;19;30;10;1;118.92
;053006;100;01;03;11;;031001;2;12;0;53;;;031002;2;12;10;10;1;118.92
;053006;100;01;04;53;;031002;2;13;10;11;;;031001;2;13;20;10;1;118.92
;053006;100;01;05;11;;031001;2;17;45;64;54;;013004;;18;10;25;1;118.92
;053006;100;02;02;11;;007002;1;12;15;53;;;007002;1;12;20;5;0;118.92
